bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,58db0b12-8404-4657-841f-07afc8333167,bowl_0012,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.236651,-0.333273,0.84,map,0.0,0.0,0.0,0.0,,,,1.236651,-0.333273,0.84,0.0,0.0,-0.428545,0.90352,0.0,-0.0,-0.885764,,,,,,,,,,,,,,0.53097,-0.243942,0.0985,0.0,0.0,0.027509,0.999622,0.0,-0.0,0.055026,,,,,,,,,Whisking,,,0,,,,,,,,,,11.5172,0,
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,58db0b12-8404-4657-841f-07afc8333167,bowl_0013,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.901217,0.117243,0.84,map,0.0,0.0,0.0,0.0,,,,2.901217,0.117243,0.84,0.0,0.0,0.267637,0.96352,0.0,-0.0,0.54188,,,,,,,,,,,,,,2.551251,0.947013,0.0985,0.0,0.0,-0.367891,0.929869,0.0,-0.0,-0.753481,,,,,,,,,Whisking,,,0,,,,,,,,,,10.6512,0,
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0001,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,-2.868288,-2.448905,0.45,map,0.0,0.0,0.0,0.0,,,,-2.868288,-2.448905,0.45,0.0,0.0,-0.227597,0.973755,0.0,-0.0,-0.459219,,,,,,,,,,,,,,-3.891047,-2.777135,0.1616,0.0,0.0,0.584098,0.811683,0.0,-0.0,1.247537,,,,,,,,,Whisking,,,0,,,,,,,,,,15.8932,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00915m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in MixingAction (status=wiggle, max link displacement 0.00815m over 25 ticks)."
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0002,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.621153,-2.265465,0.85,map,0.0,0.0,0.0,0.0,,,,2.621153,-2.265465,0.85,0.0,0.0,0.870435,-0.492283,0.0,-0.0,-2.112172,,,,,,,,,,,,,,-3.891047,-2.777135,0.1616,0.0,0.0,0.584098,0.811683,0.0,-0.0,1.247537,,,,,,,,,Whisking,,,0,,,,,,,,,,4.0618,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0002.
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0003,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.404249,-2.389634,0.85,map,0.0,0.0,0.0,0.0,,,,1.404249,-2.389634,0.85,0.0,0.0,-0.16559,0.986195,0.0,-0.0,-0.332713,,,,,,,,,,,,,,0.790136,-2.219997,0.1616,0.0,0.0,-0.323317,0.946291,0.0,-0.0,-0.658465,,,,,,,,,Whisking,,,0,,,,,,,,,,13.1474,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0004,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.321776,-2.129199,0.85,map,0.0,0.0,0.0,0.0,,,,2.321776,-2.129199,0.85,0.0,0.0,0.866793,0.498669,0.0,-0.0,2.097468,,,,,,,,,,,,,,3.205144,-1.46443,0.1616,0.0,0.0,-0.702994,0.711196,0.0,-0.0,-1.559198,,,,,,,,,Whisking,,,0,,,,,,,,,,8.8722,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0005,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.864615,-2.143333,0.85,map,0.0,0.0,0.0,0.0,,,,1.864615,-2.143333,0.85,0.0,0.0,0.13401,0.99098,0.0,-0.0,0.268829,,,,,,,,,,,,,,0.767455,-2.349129,0.1616,0.0,0.0,0.346441,0.938072,0.0,-0.0,0.70755,,,,,,,,,Whisking,,,0,,,,,,,,,,15.1292,0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0006,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.200448,-2.506521,0.85,map,0.0,0.0,0.0,0.0,,,,2.200448,-2.506521,0.85,0.0,0.0,0.264521,0.96438,0.0,-0.0,0.535414,,,,,,,,,,,,,,3.373709,-1.514421,0.1616,0.0,0.0,0.99938,-0.035217,0.0,-0.0,-3.071143,,,,,,,,,Whisking,,,0,,,,,,,,,,12.9059,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0007,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.417525,-0.107103,0.84,map,0.0,0.0,0.0,0.0,,,,2.417525,-0.107103,0.84,0.0,0.0,0.329485,0.944161,0.0,-0.0,0.671516,,,,,,,,,,,,,,2.692196,0.815701,0.1616,0.0,0.0,-0.31286,0.949799,0.0,-0.0,-0.636405,,,,,,,,,Whisking,,,0,,,,,,,,,,12.306,0,
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0008,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.802442,-0.436827,0.84,map,0.0,0.0,0.0,0.0,,,,2.802442,-0.436827,0.84,0.0,0.0,0.999996,-0.002765,0.0,-0.0,-3.136062,,,,,,,,,,,,,,3.327557,-1.090709,0.1616,0.0,0.0,0.999945,-0.010449,0.0,-0.0,-3.120693,,,,,,,,,Whisking,,,0,,,,,,,,,,9.7042,0,
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0009,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.165686,-0.400224,0.84,map,0.0,0.0,0.0,0.0,,,,2.165686,-0.400224,0.84,0.0,0.0,-0.593582,0.804774,0.0,-0.0,-1.271004,,,,,,,,,,,,,,3.357885,-1.0595,0.1616,0.0,0.0,0.999989,0.004717,0.0,-0.0,3.132159,,,,,,,,,Whisking,,,0,,,,,,,,,,12.8489,0,
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0010,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.469868,-0.090725,0.84,map,0.0,0.0,0.0,0.0,,,,1.469868,-0.090725,0.84,0.0,0.0,-0.751776,0.659418,0.0,-0.0,-1.701504,,,,,,,,,,,,,,0.703414,-0.453811,0.1616,0.0,0.0,0.566561,0.82402,0.0,-0.0,1.204653,,,,,,,,,Whisking,,,0,,,,,,,,,,13.6183,0,
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0011,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.848929,-0.044835,0.84,map,0.0,0.0,0.0,0.0,,,,1.848929,-0.044835,0.84,0.0,0.0,0.999397,-0.034722,0.0,-0.0,-3.072135,,,,,,,,,,,,,,0.535643,0.411582,0.1616,0.0,0.0,0.267869,0.963455,0.0,-0.0,0.542361,,,,,,,,,Whisking,,,0,,,,,,,,,,11.3093,0,
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0012,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.236651,-0.333273,0.84,map,0.0,0.0,0.0,0.0,,,,1.236651,-0.333273,0.84,0.0,0.0,-0.428545,0.90352,0.0,-0.0,-0.885764,,,,,,,,,,,,,,0.566582,-0.366713,0.1616,0.0,0.0,-0.037689,0.99929,0.0,-0.0,-0.075396,,,,,,,,,Whisking,,,0,,,,,,,,,,12.3346,0,
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,5e73b58d-1af3-4592-a734-a876a5c75b7a,bowl_0013,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.901217,0.117243,0.84,map,0.0,0.0,0.0,0.0,,,,2.901217,0.117243,0.84,0.0,0.0,0.267637,0.96352,0.0,-0.0,0.54188,,,,,,,,,,,,,,0.566582,-0.366713,0.1616,0.0,0.0,-0.037689,0.99929,0.0,-0.0,-0.075396,,,,,,,,,Whisking,,,0,,,,,,,,,,5.9548,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0013.
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0001,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,-2.868288,-2.448905,0.45,map,0.0,0.0,0.0,0.0,,,,-2.868288,-2.448905,0.45,0.0,0.0,-0.227597,0.973755,0.0,-0.0,-0.459219,,,,,,,,,,,,,,-2.348158,-2.435824,0.0,0.0,0.0,-0.710633,0.703562,0.0,-0.0,-1.580796,,,,,,,,,Whisking,,,0,,,,,,,,,,5.1382,1,LEFT primary -> Exception: :(
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0002,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.621153,-2.265465,0.85,map,0.0,0.0,0.0,0.0,,,,2.621153,-2.265465,0.85,0.0,0.0,0.870435,-0.492283,0.0,-0.0,-2.112172,,,,,,,,,,,,,,2.923367,-2.038523,0.0,0.0,0.0,-0.692391,0.721523,0.0,-0.0,-1.529594,,,,,,,,,Whisking,,,0,,,,,,,,,,5.1478,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00025m over 25 ticks)."
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0003,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.404249,-2.389634,0.85,map,0.0,0.0,0.0,0.0,,,,1.404249,-2.389634,0.85,0.0,0.0,-0.16559,0.986195,0.0,-0.0,-0.332713,,,,,,,,,,,,,,0.971924,-2.439468,0.0,0.0,0.0,0.603757,0.797169,0.0,-0.0,1.296411,,,,,,,,,Whisking,,,0,,,,,,,,,,5.2832,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00016m over 25 ticks)."
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0004,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.321776,-2.129199,0.85,map,0.0,0.0,0.0,0.0,,,,2.321776,-2.129199,0.85,0.0,0.0,0.866793,0.498669,0.0,-0.0,2.097468,,,,,,,,,,,,,,2.1111,-1.600666,0.0,0.0,0.0,-0.038788,0.999247,0.0,-0.0,-0.077596,,,,,,,,,Whisking,,,0,,,,,,,,,,6.9159,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00022m over 25 ticks)."
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0005,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.864615,-2.143333,0.85,map,0.0,0.0,0.0,0.0,,,,1.864615,-2.143333,0.85,0.0,0.0,0.13401,0.99098,0.0,-0.0,0.268829,,,,,,,,,,,,,,1.69161,-1.659409,0.0,0.0,0.0,-0.04393,0.999035,0.0,-0.0,-0.087889,,,,,,,,,Whisking,,,0,,,,,,,,,,7.5267,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00031m over 25 ticks)."
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0006,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.200448,-2.506521,0.85,map,0.0,0.0,0.0,0.0,,,,2.200448,-2.506521,0.85,0.0,0.0,0.264521,0.96438,0.0,-0.0,0.535414,,,,,,,,,,,,,,2.474036,-3.044176,0.0,0.0,0.0,0.98734,-0.158621,0.0,-0.0,-2.823005,,,,,,,,,Whisking,,,0,,,,,,,,,,7.3064,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00073m over 25 ticks)."
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0007,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.417525,-0.107103,0.84,map,0.0,0.0,0.0,0.0,,,,2.417525,-0.107103,0.84,0.0,0.0,0.329485,0.944161,0.0,-0.0,0.671516,,,,,,,,,,,,,,2.49799,0.56814,0.0,0.0,0.0,-0.206679,0.978409,0.0,-0.0,-0.41636,,,,,,,,,Whisking,,,0,,,,,,,,,,7.7146,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00061m over 25 ticks)."
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0008,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.802442,-0.436827,0.84,map,0.0,0.0,0.0,0.0,,,,2.802442,-0.436827,0.84,0.0,0.0,0.999996,-0.002765,0.0,-0.0,-3.136062,,,,,,,,,,,,,,3.03836,-0.810488,0.0,0.0,0.0,0.996045,-0.088855,0.0,-0.0,-2.963648,,,,,,,,,Whisking,,,0,,,,,,,,,,8.0159,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00047m over 25 ticks)."
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0009,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.165686,-0.400224,0.84,map,0.0,0.0,0.0,0.0,,,,2.165686,-0.400224,0.84,0.0,0.0,-0.593582,0.804774,0.0,-0.0,-1.271004,,,,,,,,,,,,,,2.895046,-0.767435,0.0,0.0,0.0,0.897717,-0.440572,0.0,-0.0,-2.229122,,,,,,,,,Whisking,,,0,,,,,,,,,,8.5423,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00071m over 25 ticks)."
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0010,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.469868,-0.090725,0.84,map,0.0,0.0,0.0,0.0,,,,1.469868,-0.090725,0.84,0.0,0.0,-0.751776,0.659418,0.0,-0.0,-1.701504,,,,,,,,,,,,,,1.054053,-0.025708,0.0,0.0,0.0,0.464937,0.885344,0.0,-0.0,0.967126,,,,,,,,,Whisking,,,0,,,,,,,,,,9.9218,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00028m over 25 ticks)."
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0011,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.848929,-0.044835,0.84,map,0.0,0.0,0.0,0.0,,,,1.848929,-0.044835,0.84,0.0,0.0,0.999397,-0.034722,0.0,-0.0,-3.072135,,,,,,,,,,,,,,1.726136,0.642052,0.0,0.0,0.0,-0.041362,0.999144,0.0,-0.0,-0.082747,,,,,,,,,Whisking,,,0,,,,,,,,,,9.6588,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00040m over 25 ticks)."
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,296eca76-397b-4c0b-87d9-739fb965919b,bowl_0012,910005,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.236651,-0.333273,0.84,map,0.0,0.0,0.0,0.0,,,,1.236651,-0.333273,0.84,0.0,0.0,-0.428545,0.90352,0.0,-0.0,-0.885764,,,,,,,,,,,,,,0.806472,-0.379267,0.0,0.0,0.0,0.615625,0.788039,0.0,-0.0,1.326357,,,,,,,,,Whisking,,,0,,,,,,,,,,9.7879,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00035m over 25 ticks)."
